"Longitude","Latitude","domainID","siteID","plotType","nlcdClass","nlcdClassSimple","soilMoisture","elevation","collectDate","sampleTiming","biophysicalCriteria","standingWaterDepth","boutType","samplingImpractical","incubationMethod","incubationCondition","horizon","soilTemp","litterDepth","sampleTopDepth","sampleBottomDepth","sampleExtent","soilSamplingDevice","soilCoreCount","biomassCode","biomassSampleCondition","boatMass","freshMassBoatMass","dryMassBoatMass","dryMassFraction","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","cnInstrument","d15N","organicd13C","cnIsotopeQF","isotopeAccuracyQF","isoLaboratoryName","isoTestMethod","isoAnalyticalRepNumber","isoDataQF","nTransBoutType.y","incubationPairID","incubationLength","soilFreshMass","soilDryMass","kclVolume","kclAmmoniumNBlankCor","kclNitrateNitriteNBlankCor","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay"
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.221,149.5,"9/28/2016 11:50","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.8,2.4,0,13.5,"obstruction","probe",2,,,1.11,11.12,9.31,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.195,149.5,"9/28/2016 12:40","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.5,5,0,25,"obstruction","probe",2,,,1.08,11.08,9.45,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.271,172.4,"9/28/2016 13:40","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.5,4,0,18,"obstruction","probe",2,,,1.09,11.09,8.96,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.276,172.4,"9/28/2016 14:20","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",24.6,4.4,0,11.5,"obstruction","probe",2,,,1.07,11.07,8.91,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.47,172.4,"9/28/2016 15:00","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.5,4.1,0,9,"obstruction","probe",3,,,1.11,11.12,7.92,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.196,181,"9/28/2016 16:15","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",27.1,3.1,0,11.8,"obstruction","probe",2,,,1.08,11.07,9.43,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.37,181,"9/28/2016 17:00","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.1,3.3,0,29.8,"maximum","probe",2,,,1.07,11.06,8.36,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.456,181,"9/28/2016 17:30","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26,1.9,0,12.5,"obstruction","probe",2,,,1.12,11.12,7.99,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.571,122.4,"10/4/2016 11:50","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",27.1,5,0,30,"maximum","probe",1,,,1.07,11.08,7.44,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.499,122.4,"10/4/2016 12:30","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.6,2.9,0,12,"obstruction","probe",2,,,1.1,11.1,7.77,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.26,130.1,"10/4/2016 14:05","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.3,2.4,0,29.5,"maximum","probe",1,,,1.04,11.03,8.97,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.498,130.1,"10/4/2016 14:30","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.7,5.5,0,27,"obstruction","probe",1,,,1.07,11.06,7.74,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.463,130.1,"10/4/2016 15:24","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",26.8,2.9,0,30,"maximum","probe",1,,,1.08,11.09,7.92,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.666,144.8,"10/4/2016 16:40","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",28,1.5,0,30,"maximum","probe",1,,,1.02,11.03,7.03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.514,144.8,"10/4/2016 17:20","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",27.7,2,0,30,"maximum","probe",1,,,1.1,11.11,7.71,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.663,144.8,"10/4/2016 17:50","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.4,3.1,0,30,"maximum","probe",1,,,1.09,11.1,7.11,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.222,98.9,"10/5/2016 11:30","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",27.7,1.4,0,30,"maximum","probe",1,,,1.19,11.19,9.37,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.214,98.9,"10/5/2016 12:00","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.5,2.8,0,30,"maximum","probe",1,,,1.15,11.15,9.39,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.484,98.9,"10/5/2016 12:33","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.3,3.8,0,30,"maximum","probe",1,,,1.11,11.11,7.85,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.244,113.5,"10/5/2016 13:45","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.8,3.5,0,25,"obstruction","probe",1,,,1.12,11.12,9.16,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.299,113.5,"10/5/2016 14:20","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.6,3.7,0,25.5,"obstruction","probe",1,,,1.12,11.12,8.82,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.403,113.5,"10/5/2016 14:55","peakGreenness","Not Recorded",0,"microbesBGC",,,,"M",25.1,2.8,0,30,"maximum","probe",1,,,1.15,11.15,8.28,0.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.27,86.6,"2/28/2017 12:00","wetDryTransition","Not Recorded",0,"microbes",,,,"M",24.7,3.4,0,16.5,"obstruction","probe",2,,,1.09,11.1,8.97,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.182,86.6,"2/28/2017 12:38","wetDryTransition","Not Recorded",0,"microbes",,,,"M",24,2,0,20.7,"obstruction","probe",2,,,1.12,11.11,9.57,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.277,86.6,"2/28/2017 13:18","wetDryTransition","Not Recorded",0,"microbes",,,,"M",24.4,1.8,0,22,"obstruction","probe",1,,,1.14,11.13,8.96,0.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.266,131.1,"2/28/2017 14:52","wetDryTransition","Not Recorded",0,"microbes",,,,"M",26.2,5,0,21.7,"obstruction","probe",1,,,1.06,11.09,8.98,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.345,131.1,"2/28/2017 15:29","wetDryTransition","Not Recorded",0,"microbes",,,,"M",25.5,6.1,0,23.5,"obstruction","probe",2,,,1.04,11.06,8.49,0.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.19,131.1,"2/28/2017 16:10","wetDryTransition","Not Recorded",0,"microbes",,,,"M",29,1.6,0,14,"obstruction","probe",2,,,1.06,11.06,9.46,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.165,149.5,"2/28/2017 17:55","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.4,2,0,30,"maximum","probe",1,,,1.07,11.09,9.67,0.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.194,149.5,"2/28/2017 18:20","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.1,1.9,0,30,"maximum","probe",1,,,1.19,11.18,9.56,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.138,149.5,"2/28/2017 18:50","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.9,2.2,0,30,"maximum","probe",1,,,1.07,11.07,9.86,0.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.309,172.4,"3/1/2017 11:20","wetDryTransition","Not Recorded",0,"microbes",,,,"M",20.9,4.1,0,20,"obstruction","probe",2,,,1.09,11.09,8.73,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.348,172.4,"3/1/2017 11:57","wetDryTransition","Not Recorded",0,"microbes",,,,"M",20.9,3.6,0,17.5,"obstruction","probe",2,,,1.11,11.11,8.53,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.267,172.4,"3/1/2017 12:43","wetDryTransition","Not Recorded",0,"microbes",,,,"M",20.4,2.5,0,23,"obstruction","probe",1,,,1.14,11.14,9.03,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.282,181,"3/1/2017 13:48","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.2,2.3,0,27,"obstruction","probe",1,,,1.11,11.12,8.92,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.394,181,"3/1/2017 14:17","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.4,3.5,0,17,"obstruction","probe",2,,,1.09,11.1,8.27,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.239,181,"3/1/2017 14:54","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.2,1.8,0,20.8,"obstruction","probe",2,,,1.1,11.11,9.18,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.112,144.8,"3/2/2017 12:18","wetDryTransition","Not Recorded",0,"microbes",,,,"M",21.2,2.7,0,19.5,"obstruction","probe",2,,,1.16,11.16,10.15,0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.216,144.8,"3/2/2017 13:17","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22.1,2.9,0,9.6,"obstruction","probe",3,,,1.08,11.09,9.31,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.289,144.8,"3/2/2017 14:00","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22.4,2.5,0,29,"obstruction","probe",1,,,1.09,11.09,8.85,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.234,130.1,"3/2/2017 15:10","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22,2.7,0,21.5,"obstruction","probe",2,,,1.09,11.1,9.2,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.215,130.1,"3/2/2017 16:00","wetDryTransition","Not Recorded",0,"microbes",,,,"M",23.1,2.6,0,20.5,"obstruction","probe",1,,,1.1,11.1,9.33,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.142,130.1,"3/2/2017 16:30","wetDryTransition","Not Recorded",0,"microbes",,,,"M",28,2.8,0,16,"obstruction","probe",1,,,1.08,11.08,9.84,0.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.196,113.5,"3/2/2017 17:40","wetDryTransition","Not Recorded",0,"microbes",,,,"M",23,2,0,28,"obstruction","probe",1,,,1.11,11.11,9.47,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.176,113.5,"3/2/2017 18:40","wetDryTransition","Not Recorded",0,"microbes",,,,"M",24,3.7,0,16.5,"obstruction","probe",1,,,1.12,11.12,9.62,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.147,113.5,"3/2/2017 19:00","wetDryTransition","Not Recorded",0,"microbes",,,,"M",25,2,0,15.3,"obstruction","probe",2,,,1.09,11.09,9.81,0.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.225,122.4,"3/3/2017 11:30","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22.2,3.7,0,22,"obstruction","probe",2,,,1.08,11.09,9.25,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.181,122.4,"3/3/2017 12:20","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22.8,2.1,0,29,"entire","probe",1,,,1.08,11.08,9.55,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.214,122.4,"3/3/2017 13:03","wetDryTransition","Not Recorded",0,"microbes",,,,"M",25.1,2.9,0,12,"obstruction","probe",2,,,1.09,11.09,9.33,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.164,98.9,"3/3/2017 14:30","wetDryTransition","Not Recorded",0,"microbes",,,,"M",22.3,2.9,0,25,"obstruction","probe",1,,,1.09,11.09,9.68,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.102,98.9,"3/3/2017 15:10","wetDryTransition","Not Recorded",0,"microbes",,,,"M",24.5,0.9,0,30,"maximum","probe",2,,,1.05,11.08,10.15,0.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.185,98.9,"3/3/2017 15:30","wetDryTransition","Not Recorded",0,"microbes",,,,"M",23.4,3.4,0,18,"obstruction","probe",2,,,1.11,11.11,9.55,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.298,86.6,"7/17/2017 10:55","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.4,4.8,0,19.5,"obstruction","probe",2,,,1.09,11.1,8.8,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.404,86.6,"7/17/2017 11:25","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25.8,6,0,16.5,"obstruction","probe",2,,,1.12,11.12,8.24,0.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.824633,17.970294,"D04","GUAN","distributed","evergreenForest","forest",0.324,86.6,"7/17/2017 11:52","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25.1,7.5,0,17,"obstruction","probe",2,,,1.1,11.11,8.66,0.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.252,131.1,"7/17/2017 13:10","dryWetTransition","Not Recorded",0,"microbes",,,,"M",28.9,4,0,12.5,"obstruction","probe",2,,,1.06,11.05,9.04,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.314,131.1,"7/17/2017 13:35","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.5,9,0,21.5,"obstruction","probe",2,,,1.06,11.06,8.67,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.85267,17.969254,"D04","GUAN","distributed","evergreenForest","forest",0.359,131.1,"7/17/2017 14:07","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25,10,0,18,"obstruction","probe",1,,,1.1,11.09,8.45,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.297,144.8,"7/17/2017 15:50","dryWetTransition","Not Recorded",0,"microbes",,,,"M",28.6,5.3,0,14,"entire","probe",2,,,1.07,11.07,8.78,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.281,144.8,"7/17/2017 16:20","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25.4,5.7,0,23,"obstruction","probe",2,,,1.09,11.08,8.89,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.863969,17.970725,"D04","GUAN","tower","evergreenForest","forest",0.277,144.8,"7/17/2017 16:48","dryWetTransition","Not Recorded",0,"microbes",,,,"M",30.3,3.5,0,24.5,"obstruction","probe",2,,,1.19,11.2,9.03,0.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.289,149.5,"7/18/2017 11:30","dryWetTransition","Not Recorded",0,"microbes",,,,"M",26.9,4.5,0,25,"obstruction","probe",1,,,1.1,11.1,8.86,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.138,149.5,"7/18/2017 11:55","dryWetTransition","Not Recorded",0,"microbes",,,,"M",26.9,6,0,31,"maximum","probe",1,,,1.11,11.11,9.9,0.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.139,149.5,"7/18/2017 12:12","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25.4,3,0,31,"maximum","probe",1,,,1.17,11.17,9.95,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.314,172.4,"7/18/2017 13:05","dryWetTransition","Not Recorded",0,"microbes",,,,"M",24,6.5,0,20,"obstruction","probe",2,,,1.12,11.12,8.73,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.371,172.4,"7/18/2017 13:32","dryWetTransition","Not Recorded",0,"microbes",,,,"M",23.8,5.5,0,16,"obstruction","probe",1,,,1.08,11.09,8.38,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.857711,17.972832,"D04","GUAN","distributed","evergreenForest","forest",0.369,172.4,"7/18/2017 13:57","dryWetTransition","Not Recorded",0,"microbes",,,,"M",24.6,6,0,31,"maximum","probe",1,,,1.09,11.1,8.4,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.294,181,"7/18/2017 15:00","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.5,6,0,16,"obstruction","probe",1,,,1.16,11.16,8.89,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.326,181,"7/18/2017 15:26","dryWetTransition","Not Recorded",0,"microbes",,,,"M",24.1,8,0,31,"maximum","probe",1,,,1.08,11.09,8.63,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.861701,17.973138,"D04","GUAN","distributed","evergreenForest","forest",0.351,181,"7/18/2017 15:59","dryWetTransition","Not Recorded",0,"microbes",,,,"M",24.8,4.5,0,26,"obstruction","probe",1,,,1.04,11.04,8.44,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.259,122.4,"7/19/2017 10:44","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27,9.3,0,27.5,"obstruction","probe",2,,,1.09,11.09,9.03,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.297,122.4,"7/19/2017 11:23","dryWetTransition","Not Recorded",0,"microbes",,,,"M",28.4,7,0,15.5,"obstruction","probe",2,,,1.08,11.09,8.8,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.232,130.1,"7/19/2017 13:00","dryWetTransition","Not Recorded",0,"microbes",,,,"M",29.6,4.5,0,11.5,"obstruction","probe",2,,,1.1,11.09,9.21,0.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.189,130.1,"7/19/2017 13:31","dryWetTransition","Not Recorded",0,"microbes",,,,"M",26.9,4,0,30,"maximum","probe",1,,,1.08,11.07,9.48,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.285,130.1,"7/19/2017 14:02","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.2,7.5,0,21.3,"obstruction","probe",2,,,1.1,11.11,8.89,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.2,113.5,"7/19/2017 15:15","dryWetTransition","Not Recorded",0,"microbes",,,,"M",28.1,4,0,31,"maximum","probe",1,,,1.09,11.09,9.42,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.185,113.5,"7/19/2017 15:43","dryWetTransition","Not Recorded",0,"microbes",,,,"M",31.2,3.8,0,14.5,"obstruction","probe",2,,,1.08,11.08,9.52,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.867682,17.968869,"D04","GUAN","tower","evergreenForest","forest",0.202,113.5,"7/19/2017 16:24","dryWetTransition","Not Recorded",0,"microbes",,,,"M",31.8,3.8,0,21,"obstruction","probe",2,,,1.08,11.08,9.4,0.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.299,122.4,"7/19/2017 22:10","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.7,4.5,0,21.5,"obstruction","probe",2,,,1.08,11.08,8.78,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.214,98.9,"7/20/2017 10:40","dryWetTransition","Not Recorded",0,"microbes",,,,"M",24.4,3.8,0,14.8,"obstruction","probe",2,,,1.09,11.09,9.33,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.33,98.9,"7/20/2017 11:06","dryWetTransition","Not Recorded",0,"microbes",,,,"M",27.8,6,0,21,"obstruction","probe",1,,,1.12,11.12,8.64,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.875667,17.963818,"D04","GUAN","distributed","evergreenForest","forest",0.088,98.9,"7/20/2017 11:29","dryWetTransition","Not Recorded",0,"microbes",,,,"M",25.6,3,0,31,"maximum","probe",1,,,1.11,11.11,10.3,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.522,122.4,"11/7/2017 11:37","peakGreenness","Not Recorded",0,"microbes",,,,"M",22.8,8,0,29,"obstruction","probe",1,,,1.11,11.11,7.68,0.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.568,122.4,"11/7/2017 12:24","peakGreenness","Not Recorded",0,"microbes",,,,"M",22.9,3,0,29,"obstruction","probe",1,,,1.12,11.11,7.49,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864301,17.967743,"D04","GUAN","tower","evergreenForest","forest",0.636,122.4,"11/7/2017 12:56","peakGreenness","Not Recorded",0,"microbes",,,,"M",23.1,1.5,0,25,"obstruction","probe",1,,,1.09,11.1,7.21,0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.585,130.1,"11/7/2017 13:46","peakGreenness","Not Recorded",0,"microbes",,,,"M",22.8,6,0,27,"obstruction","probe",1,,,1.08,11.08,7.39,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.456,130.1,"11/7/2017 14:22","peakGreenness","Not Recorded",0,"microbes",,,,"M",22.9,2.5,0,19,"obstruction","probe",1,,,1.05,11.05,7.92,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.864276,17.96911,"D04","GUAN","tower","evergreenForest","forest",0.473,130.1,"11/7/2017 14:52","peakGreenness","Not Recorded",0,"microbes",,,,"M",23,4.5,0,25,"obstruction","probe",1,,,1.05,11.05,7.84,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.851235,17.972768,"D04","GUAN","distributed","evergreenForest","forest",0.397,149.5,"11/8/2017 11:26","peakGreenness","Not Recorded",0,"microbes",,,,"M",23.5,3,0,30,"maximum","probe",1,,,1.09,11.09,8.25,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
